108	1790269092.492834341	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	43937	192.168.74.128	53	0x63c2	False	2.debian.pool.ntp.org.localdomain	1			
109	1790269092.492834598	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	43937	192.168.74.128	53	0xf7cd	False	2.debian.pool.ntp.org.localdomain	28			
110	1790269092.492953162	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	43937	0x63c2	True	2.debian.pool.ntp.org.localdomain	1	5		
111	1790269092.493059534	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	43937	0xf7cd	True	2.debian.pool.ntp.org.localdomain	28	5		
112	1790269092.493750165	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	35466	192.168.74.128	53	0x3a51	False	3.debian.pool.ntp.org	1			
113	1790269092.493750731	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	35466	192.168.74.128	53	0xd253	False	3.debian.pool.ntp.org	28			
114	1790269092.493835125	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	35466	0x3a51	True	3.debian.pool.ntp.org	1	5		
115	1790269092.493925678	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	35466	0xd253	True	3.debian.pool.ntp.org	28	5		
116	1790269092.494228113	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	35466	192.168.74.128	53	0x3a51	False	3.debian.pool.ntp.org	1			
117	1790269092.494228265	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	35466	192.168.74.128	53	0xd253	False	3.debian.pool.ntp.org	28			
118	1790269092.494270242	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	35466	0x3a51	True	3.debian.pool.ntp.org	1	5		
119	1790269092.494333993	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	35466	0xd253	True	3.debian.pool.ntp.org	28	5		
120	1790269092.494704978	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	49488	192.168.74.128	53	0x72fb	False	3.debian.pool.ntp.org.localdomain	1			
121	1790269092.494705142	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	49488	192.168.74.128	53	0x80f9	False	3.debian.pool.ntp.org.localdomain	28			
122	1790269092.494748618	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	49488	0x72fb	True	3.debian.pool.ntp.org.localdomain	1	5		
123	1790269092.494825983	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	49488	0x80f9	True	3.debian.pool.ntp.org.localdomain	28	5		
124	1790269092.495488795	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	49488	192.168.74.128	53	0x72fb	False	3.debian.pool.ntp.org.localdomain	1			
125	1790269092.495489275	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	49488	192.168.74.128	53	0x80f9	False	3.debian.pool.ntp.org.localdomain	28			
